0,-10,-0.4086227118969
0.023243188858032,-10,-0.83593499660492
0.048114061355591,-10,-1.2942117452621
0.076189041137695,-10,-1.7764723300934
0.1070921421051,-10,-2.302553653717
0.1398069858551,-10,-2.8926181793213
0.17268419265747,-10,-3.4926218986511
0.20294713973999,-10,-4.0839123725891
0.23183798789978,-10,-4.6095938682556
0.30807900428772,-10,-5.1136932373047
0.38351917266846,-10,-5.9694023132324
0.42861008644104,-10,-6.8011245727539
0.46191000938416,-10,-7.5660333633423
0.49685597419739,-10,-8.2570819854736
0.52455115318298,-10,-8.8657093048096
0.55102610588074,-10,-9.3906297683716
0.57800316810608,-10,-9.6497297286987
0.60238099098206,-10,-9.861665725708
0.62690901756287,-10,-10.031002998352
0.65496397018433,-10,-10.180549621582
0.68272709846497,-10,-10.328441619873
0.70757913589478,-10,-10.450472831726
0.73212718963623,-10,-10.536430358887
0.75776600837708,-10,-10.601236343384
0.78304505348206,-10,-10.650800704956
0.80694198608398,-10,-10.674899101257
0.83154010772705,-10,-10.671095848083
0.85579609870911,-10,-10.635057449341
0.87641716003418,-10,-10.564484596252
0.89659118652344,-10,-10.476886749268
0.91634702682495,-10,-10.368587493896
0.93627715110779,-10,-10.243263244629
0.95421695709229,-10,-10.09822177887
0.97209501266479,-10,-9.9520244598389
0.98990797996521,-10,-9.7936820983887
1.0092651844025,-10,-9.6198873519897
1.026556968689,-10,-9.415415763855
1.0440771579742,-10,-9.2210845947266
1.0612750053406,-10,-9.016529083252
1.0780510902405,-10,-8.8077993392944
1.098562002182,-10,-8.5953273773193
1.1192209720612,-10,-8.3247909545898
1.1382429599762,-10,-8.0425138473511
1.1580810546875,-10,-7.7757830619812
1.1771411895752,-10,-7.4918699264526
1.1967680454254,-10,-7.2141375541687
1.2163469791412,-10,-6.9224967956543
1.2361180782318,-10,-6.6276111602783
1.2553009986877,-10,-6.3263216018677
1.2736670970917,-10,-6.0313076972961
1.29327917099,-10,-5.7466807365417
1.3102550506592,-10,-5.4397621154785
1.3273921012878,-10,-5.1738181114197
1.344838142395,-10,-4.9051604270935
1.363028049469,-10,-4.631462097168
1.3807389736176,-10,-4.3439998626709
1.3985440731049,-10,-4.0671253204346
1.415342092514,-10,-3.7872612476349
1.4345149993896,-10,-3.5259041786194
1.4520320892334,-10,-3.2301332950592
1.4698271751404,-10,-2.9603786468506
1.4874541759491,-10,-2.690881729126
1.504791021347,-10,-2.4254450798035
1.5223109722137,-10,-2.1680500507355
1.5417041778564,-10,-1.9096055030823
1.559338092804,-10,-1.6303119659424
1.5767481327057,-10,-1.3798764944077
1.5947921276093,-10,-1.1386150121689
1.6133160591125,-10,-0.89313060045242
1.6299970149994,-10,-0.65354377031326
1.6473779678345,-10,-0.44382157921791
1.6658661365509,-10,-0.23118801414967
1.6832680702209,-10,-0.012121523730457
1.7004101276398,-10,0.18795689940453
1.7175920009613,-10,0.37445876002312
1.7348420619965,-10,0.55452388525009
1.7523131370544,-10,0.7275630235672
1.7696561813354,-10,0.89666247367859
1.7871270179749,-10,1.0545856952667
1.8043949604034,-10,1.2034367322922
1.8226721286774,-10,1.3425307273865
1.847855091095,-10,1.4783997535706
1.8654260635376,-10,1.6522563695908
1.8825891017914,-10,1.7607454061508
1.8997740745544,-10,1.8571454286575
1.916738986969,-10,1.9437491893768
1.9337141513824,-10,2.0187442302704
1.9503421783447,-10,2.0838630199432
1.9676790237427,-10,2.1375288963318
1.9849231243134,-10,2.1835145950317
2.0018141269684,-10,2.2196834087372
2.0188250541687,-10,2.2456114292145
2.0358021259308,-10,2.2635905742645
2.0525591373444,-10,2.2735893726349
2.0696330070496,-10,2.275671005249
2.0869600772858,-10,2.2708406448364
2.104474067688,-10,2.2584784030914
2.1279699802399,-10,2.2377018928528
2.1449630260468,-10,2.2006962299347
2.168044090271,-10,2.1669466495514
2.1853830814362,-10,2.1134498119354
2.2024509906769,-10,2.0668301582336
2.2196500301361,-10,2.0165905952454
2.2369930744171,-10,1.9608558416367
2.2613921165466,-10,1.8987677097321
2.2785561084747,-10,1.8053661584854
2.2959899902344,-10,1.7342346906662
2.3131551742554,-10,1.6575890779495
2.3301920890808,-10,1.5741696357727
2.3473281860352,-10,1.4853106737137
2.3642530441284,-10,1.392413020134
2.3810801506042,-10,1.2976024150848
2.3988289833069,-10,1.2004104852676
2.4154200553894,-10,1.0951759815216
2.4324049949646,-10,0.99449747800827
